item_index,timestamp,item_id,target_value
20326,2020-02-26 19:50:31,13104,-50
20327,2020-02-26 19:55:31,13104,-50
20328,2020-02-26 20:00:31,13104,-50
20329,2020-02-26 20:05:31,13104,-50
20330,2020-02-26 20:10:31,13104,-50
20331,2020-02-26 20:15:31,13104,-50
20332,2020-02-26 20:20:31,13104,-50
20333,2020-02-26 20:25:30,13104,-50
20334,2020-02-26 20:30:31,13104,-50
20335,2020-02-26 20:35:31,13104,-50
20336,2020-02-26 20:40:31,13104,-50
20337,2020-02-26 20:45:31,13104,-50
20338,2020-02-27 12:05:31,13104,-50
20339,2020-02-27 12:10:30,13104,-50
20340,2020-02-27 12:15:31,13104,-50
20341,2020-02-27 12:20:31,13104,-50
20342,2020-02-27 12:25:31,13104,-50
20343,2020-02-27 12:30:32,13104,-50
20344,2020-02-27 12:35:31,13104,-50
20345,2020-02-27 12:40:31,13104,-50
20346,2020-02-27 12:45:31,13104,-50
20347,2020-02-27 12:50:31,13104,-50
20348,2020-02-27 12:56:25,13104,-50
20349,2020-02-27 13:00:31,13104,-50
20350,2020-02-27 13:05:31,13104,-50
20351,2020-02-27 13:10:31,13104,-50
20352,2020-02-27 13:15:31,13104,-50
20353,2020-02-27 13:20:31,13104,-50
20354,2020-02-27 13:25:31,13104,-50
20355,2020-02-27 13:30:31,13104,-50
20356,2020-02-27 13:35:31,13104,-50
20357,2020-02-27 13:45:31,13104,-50
20358,2020-02-27 13:50:31,13104,-50
20359,2020-02-27 13:55:31,13104,-50
20360,2020-02-27 14:00:31,13104,-50
20361,2020-02-27 14:05:31,13104,-50
20362,2020-02-27 14:10:31,13104,-50
20363,2020-02-27 14:15:31,13104,-50
20364,2020-02-27 14:20:30,13104,-50
20365,2020-02-27 14:25:31,13104,-50
20366,2020-02-27 14:30:31,13104,-50
20367,2020-02-27 14:35:31,13104,-50
20368,2020-02-27 14:40:31,13104,-50
20369,2020-02-27 14:45:31,13104,-50
20370,2020-02-27 14:50:31,13104,-50
20371,2020-02-27 14:55:30,13104,-50
20372,2020-02-27 15:00:31,13104,-50
20373,2020-02-27 15:05:31,13104,-50
20374,2020-02-27 15:10:31,13104,-50
20375,2020-02-27 15:15:31,13104,-50
20376,2020-02-27 15:20:31,13104,-50
20377,2020-02-27 15:25:31,13104,-50
20378,2020-02-27 15:30:31,13104,-50
20379,2020-02-27 15:35:31,13104,-50
20380,2020-02-27 15:40:31,13104,-50
20381,2020-02-27 15:50:31,13104,-50
20382,2020-02-27 15:55:31,13104,-50
20383,2020-02-27 16:00:31,13104,-50
20384,2020-02-27 16:05:31,13104,-50
20385,2020-02-27 16:10:31,13104,-50
20386,2020-02-27 16:15:31,13104,-50
20387,2020-02-27 16:20:31,13104,-50
20388,2020-02-27 16:25:31,13104,-50
20389,2020-02-27 16:30:31,13104,-50
20390,2020-02-27 16:35:31,13104,-50
20391,2020-02-27 16:40:31,13104,-50
20392,2020-02-27 16:45:31,13104,-50
20393,2020-02-27 16:50:31,13104,-50
20394,2020-02-27 16:55:30,13104,-50
20395,2020-02-27 17:00:31,13104,-50
20396,2020-02-27 17:05:31,13104,-50
20397,2020-02-27 17:10:31,13104,-50
20398,2020-02-27 17:15:31,13104,-50
20399,2020-02-27 17:20:31,13104,-50
20400,2020-02-27 17:25:31,13104,-50
20401,2020-02-27 17:30:31,13104,-50
20402,2020-02-27 17:36:27,13104,-50
20403,2020-02-27 17:40:31,13104,-50
20404,2020-02-27 17:50:32,13104,-50
20405,2020-02-27 17:55:31,13104,-50
20406,2020-02-27 18:00:31,13104,-50
20407,2020-02-27 18:06:32,13104,-50
20408,2020-02-27 18:20:32,13104,-50
20409,2020-02-27 18:25:31,13104,-50
20410,2020-02-27 18:30:31,13104,-50
20411,2020-02-27 18:35:31,13104,-50
20412,2020-02-27 18:40:31,13104,-50
20413,2020-02-27 18:45:31,13104,-50
20414,2020-02-27 18:50:31,13104,-50
20415,2020-02-27 18:55:31,13104,-50
20416,2020-02-27 19:00:31,13104,-50
20417,2020-02-27 19:05:31,13104,-50
20418,2020-02-27 19:10:31,13104,-50
20419,2020-02-27 19:15:31,13104,-50
20420,2020-02-27 19:20:31,13104,-50
20421,2020-02-27 19:25:31,13104,-50
20422,2020-02-27 19:30:31,13104,-50
20423,2020-02-27 19:35:31,13104,-50
20424,2020-02-27 19:40:31,13104,-50
20425,2020-02-27 19:45:32,13104,-50
20426,2020-02-27 19:50:30,13104,-50
20427,2020-02-27 19:55:31,13104,-50
20428,2020-02-27 20:00:31,13104,-50
20429,2020-02-27 20:05:31,13104,-50
20430,2020-02-27 20:10:31,13104,-50
20431,2020-02-27 20:20:31,13104,-50
20432,2020-02-27 20:25:31,13104,-50
20433,2020-02-27 20:30:31,13104,-50
20434,2020-02-27 20:35:31,13104,-50
20435,2020-02-27 20:40:31,13104,-50
20436,2020-02-27 20:45:31,13104,-50
20437,2020-02-27 20:50:31,13104,-50
20438,2020-02-28 12:05:31,13104,-1
20439,2020-02-28 12:10:31,13104,-1
20440,2020-02-28 12:15:31,13104,-1
20441,2020-02-28 12:20:31,13104,-1
20442,2020-02-28 12:25:31,13104,-1
20443,2020-02-28 12:30:31,13104,-1
20444,2020-02-28 12:35:31,13104,-1
20445,2020-02-28 12:40:31,13104,-1
20446,2020-02-28 12:45:31,13104,-1
20447,2020-02-28 12:50:31,13104,-1
20448,2020-02-28 12:55:31,13104,-1
20449,2020-02-28 13:00:31,13104,-1
20450,2020-02-28 13:05:30,13104,-1
20451,2020-02-28 13:15:31,13104,-1
20452,2020-02-28 13:20:31,13104,-1
20453,2020-02-28 13:25:38,13104,-1
20454,2020-02-28 13:30:31,13104,-1
20455,2020-02-28 13:35:31,13104,-1
20456,2020-02-28 13:40:31,13104,-1
20457,2020-02-28 13:45:31,13104,-1
20458,2020-02-28 13:50:31,13104,-1
20459,2020-02-28 13:55:31,13104,-1
20460,2020-02-28 14:00:31,13104,-1
20461,2020-02-28 14:05:31,13104,-1
20462,2020-02-28 14:10:30,13104,-1
20463,2020-02-28 14:15:31,13104,-1
20464,2020-02-28 14:20:31,13104,-1
20465,2020-02-28 14:25:31,13104,-1
20466,2020-02-28 14:30:31,13104,-1
20467,2020-02-28 14:35:30,13104,-1
20468,2020-02-28 14:40:31,13104,-1
20469,2020-02-28 14:45:31,13104,-1
20470,2020-02-28 14:50:31,13104,-1
20471,2020-02-28 14:55:31,13104,-1
20472,2020-02-28 15:00:31,13104,-50
20473,2020-02-28 15:05:31,13104,-50
20474,2020-02-28 15:10:31,13104,-50
20475,2020-02-28 15:20:32,13104,-50
20476,2020-02-28 15:25:31,13104,-50
20477,2020-02-28 15:30:31,13104,-50
20478,2020-02-28 15:35:30,13104,-50
20479,2020-02-28 15:40:31,13104,-50
20480,2020-02-28 15:45:31,13104,-50
20481,2020-02-28 15:50:31,13104,-50
20482,2020-02-28 15:55:31,13104,-50
20483,2020-02-28 16:00:31,13104,-50
20484,2020-02-28 16:05:31,13104,-50
20485,2020-02-28 16:10:31,13104,-50
20486,2020-02-28 16:15:31,13104,-50
20487,2020-02-28 16:20:31,13104,-50
20488,2020-02-28 16:28:22,13104,-50
20489,2020-02-28 16:30:31,13104,-50
20490,2020-02-28 16:35:31,13104,-50
20491,2020-02-28 16:40:31,13104,-50
20492,2020-02-28 16:45:31,13104,-50
20493,2020-02-28 16:50:30,13104,-50
20494,2020-02-28 16:56:26,13104,-50
20495,2020-02-28 17:00:31,13104,-50
20496,2020-02-28 17:05:31,13104,-50
20497,2020-02-28 17:10:31,13104,-50
20498,2020-02-28 17:20:31,13104,-50
20499,2020-02-28 17:25:31,13104,-50
20500,2020-02-28 17:30:31,13104,-50
20501,2020-02-28 17:35:31,13104,-50
20502,2020-02-28 17:40:31,13104,-50
20503,2020-02-28 17:45:31,13104,-50
20504,2020-02-28 17:50:31,13104,-50
20505,2020-02-28 17:55:31,13104,-50
20506,2020-02-28 18:00:31,13104,-50
20507,2020-02-28 18:05:31,13104,-50
20508,2020-02-28 18:10:31,13104,-50
20509,2020-02-28 18:15:31,13104,-50
20510,2020-02-28 18:20:30,13104,-50
20511,2020-02-28 18:25:31,13104,-50
20512,2020-02-28 18:30:31,13104,-50
20513,2020-02-28 18:35:31,13104,-50
20514,2020-02-28 18:40:31,13104,-50
20515,2020-02-28 18:45:31,13104,-50
20516,2020-02-28 18:50:31,13104,-50
20517,2020-02-28 18:55:31,13104,-50
20518,2020-02-28 19:00:31,13104,-50
20519,2020-02-28 19:05:31,13104,-50
20520,2020-02-28 19:10:31,13104,-50
20521,2020-02-28 19:20:32,13104,-50
20522,2020-02-28 19:25:32,13104,-50
20523,2020-02-28 19:30:31,13104,-50
20524,2020-02-28 19:35:31,13104,-50
20525,2020-02-28 19:40:31,13104,-50
20526,2020-02-28 19:45:31,13104,-50
20527,2020-02-28 19:50:31,13104,-50
20528,2020-02-28 19:55:31,13104,-50
20529,2020-02-28 20:00:31,13104,-50
20530,2020-02-28 20:05:31,13104,-50
20531,2020-02-28 20:10:31,13104,-50
20532,2020-02-28 20:15:31,13104,-50
20533,2020-02-28 20:20:31,13104,-50
20534,2020-02-28 20:25:31,13104,-50
20535,2020-02-28 20:30:31,13104,-50
20536,2020-02-28 20:35:31,13104,-50
20537,2020-02-28 20:40:31,13104,-50
20538,2020-02-28 20:45:31,13104,-50
20539,2020-02-28 20:50:30,13104,-50
20540,2020-02-29 12:05:31,13104,-3
20541,2020-02-29 12:15:32,13104,-3
20542,2020-02-29 12:20:31,13104,-3
20543,2020-02-29 12:25:31,13104,-3
20544,2020-02-29 12:30:31,13104,-3
20545,2020-02-29 12:36:36,13104,-3
20546,2020-02-29 12:40:31,13104,-3
20547,2020-02-29 12:45:31,13104,-3
20548,2020-02-29 12:50:31,13104,-3
20549,2020-02-29 12:55:31,13104,-3
20550,2020-02-29 13:00:31,13104,-3
20551,2020-02-29 13:05:31,13104,-3
20552,2020-02-29 13:10:31,13104,-3
20553,2020-02-29 13:15:31,13104,-3
20554,2020-02-29 13:20:31,13104,-3
20555,2020-02-29 13:25:31,13104,-3
20556,2020-02-29 13:30:31,13104,-3
20557,2020-02-29 13:35:31,13104,-3
20558,2020-02-29 13:40:31,13104,-3
20559,2020-02-29 13:45:31,13104,-3
20560,2020-02-29 13:50:30,13104,-3
20561,2020-02-29 13:55:31,13104,-1
20562,2020-02-29 14:00:31,13104,-1
20563,2020-02-29 14:05:31,13104,-1
20564,2020-02-29 14:10:31,13104,-1
20565,2020-02-29 14:20:31,13104,-1
20566,2020-02-29 14:25:31,13104,-1
20567,2020-02-29 14:30:31,13104,-1
20568,2020-02-29 14:36:31,13104,-1
20569,2020-02-29 14:40:31,13104,-1
20570,2020-02-29 14:45:31,13104,-1
20571,2020-02-29 14:50:31,13104,-1
20572,2020-02-29 14:55:31,13104,-1
20573,2020-02-29 15:00:31,13104,-1
20574,2020-02-29 15:05:31,13104,-50
20575,2020-02-29 15:10:31,13104,-50
20576,2020-02-29 15:15:31,13104,-50
20577,2020-02-29 15:20:31,13104,-50
20578,2020-02-29 15:25:31,13104,-50
20579,2020-02-29 15:30:31,13104,-50
20580,2020-02-29 15:35:31,13104,-50
20581,2020-02-29 15:40:31,13104,-50
20582,2020-02-29 15:45:31,13104,-50
20583,2020-02-29 15:50:31,13104,-50
20584,2020-02-29 15:55:31,13104,-50
20585,2020-02-29 16:00:31,13104,-50
20586,2020-02-29 16:05:31,13104,-50
20587,2020-02-29 16:10:31,13104,-50
20588,2020-02-29 16:15:31,13104,-50
20589,2020-02-29 16:25:32,13104,-50
20590,2020-02-29 16:30:31,13104,-50
20591,2020-02-29 16:35:31,13104,-50
20592,2020-02-29 16:40:31,13104,-50
20593,2020-02-29 16:45:31,13104,-50
20594,2020-02-29 16:50:31,13104,-50
20595,2020-02-29 16:55:31,13104,-50
20596,2020-02-29 17:00:31,13104,-50
20597,2020-02-29 17:05:31,13104,-50
20598,2020-02-29 17:10:31,13104,-50
20599,2020-02-29 17:15:31,13104,-50
20600,2020-02-29 17:20:31,13104,-50
20601,2020-02-29 17:25:31,13104,-50
20602,2020-02-29 17:30:31,13104,-50
20603,2020-02-29 17:35:31,13104,-50
20604,2020-02-29 17:40:31,13104,-50
20605,2020-02-29 17:45:31,13104,-50
20606,2020-02-29 17:50:31,13104,-50
20607,2020-02-29 17:55:31,13104,-50
20608,2020-02-29 18:00:30,13104,-50
20609,2020-02-29 18:05:31,13104,-50
20610,2020-02-29 18:10:31,13104,-50
20611,2020-02-29 18:15:31,13104,-50
20612,2020-02-29 18:25:32,13104,-50
20613,2020-02-29 18:30:31,13104,-50
20614,2020-02-29 18:35:31,13104,-50
20615,2020-02-29 18:40:31,13104,-50
20616,2020-02-29 18:50:31,13104,-50
20617,2020-02-29 18:55:32,13104,-50
20618,2020-02-29 19:00:34,13104,-50
20619,2020-02-29 19:05:32,13104,-50
20620,2020-02-29 19:10:31,13104,-50
20621,2020-02-29 19:15:32,13104,-50
20622,2020-02-29 19:20:31,13104,-50
20623,2020-02-29 19:25:31,13104,-50
20624,2020-02-29 19:30:31,13104,-50
20625,2020-02-29 19:35:31,13104,-50
20626,2020-02-29 19:40:32,13104,-50
20627,2020-02-29 19:45:31,13104,-50
20628,2020-02-29 19:50:30,13104,-50
20629,2020-02-29 19:55:31,13104,-50
20630,2020-02-29 20:00:31,13104,-50
20631,2020-02-29 20:05:31,13104,-50
20632,2020-02-29 20:10:31,13104,-50
20633,2020-02-29 20:15:31,13104,-50
20634,2020-02-29 20:20:31,13104,-50
20635,2020-02-29 20:25:31,13104,-50
20636,2020-02-29 20:30:31,13104,-50
20637,2020-02-29 20:35:31,13104,-50
20638,2020-02-29 20:40:30,13104,-50
20639,2020-02-29 20:45:30,13104,-50
20640,2020-03-01 12:05:31,13104,-1
20641,2020-03-01 12:10:31,13104,-1
20642,2020-03-01 12:15:31,13104,-1
20643,2020-03-01 12:20:31,13104,-1
20644,2020-03-01 12:28:20,13104,-1
20645,2020-03-01 12:30:31,13104,-1
20646,2020-03-01 12:35:31,13104,-1
20647,2020-03-01 12:40:31,13104,-1
20648,2020-03-01 12:45:30,13104,-1
20649,2020-03-01 12:50:31,13104,-1
20650,2020-03-01 12:55:31,13104,-1
20651,2020-03-01 13:00:31,13104,-1
20652,2020-03-01 13:05:31,13104,-1
20653,2020-03-01 13:10:31,13104,-1
20654,2020-03-01 13:15:32,13104,-1
20655,2020-03-01 13:20:31,13104,-1
20656,2020-03-01 13:25:31,13104,-1
20657,2020-03-01 13:30:31,13104,-1
20658,2020-03-01 13:35:31,13104,-1
20659,2020-03-01 13:40:31,13104,-1
20660,2020-03-01 13:45:31,13104,-1
20661,2020-03-01 13:50:30,13104,-1
20662,2020-03-01 13:55:31,13104,-1
20663,2020-03-01 14:00:31,13104,-1
20664,2020-03-01 14:05:31,13104,-1
20665,2020-03-01 14:10:31,13104,-1
20666,2020-03-01 14:15:32,13104,-1
20667,2020-03-01 14:20:31,13104,-1
20668,2020-03-01 14:25:31,13104,-1
20669,2020-03-01 14:30:31,13104,-1
20670,2020-03-01 14:35:30,13104,-1
20671,2020-03-01 14:40:31,13104,-1
20672,2020-03-01 14:45:31,13104,-1
20673,2020-03-01 14:50:31,13104,-1
20674,2020-03-01 14:55:31,13104,-1
20675,2020-03-01 15:00:31,13104,-1
20676,2020-03-01 15:08:30,13104,-1
20677,2020-03-01 15:15:31,13104,-1
20678,2020-03-01 15:20:31,13104,-1
20679,2020-03-01 15:25:31,13104,-50
20680,2020-03-01 15:30:31,13104,-50
20681,2020-03-01 15:35:31,13104,-50
20682,2020-03-01 15:40:31,13104,-50
20683,2020-03-01 15:45:31,13104,-50
20684,2020-03-01 15:50:31,13104,-50
20685,2020-03-01 15:55:31,13104,-50
20686,2020-03-01 16:00:31,13104,-50
20687,2020-03-01 16:05:31,13104,-50
20688,2020-03-01 16:10:31,13104,-50
20689,2020-03-01 16:15:31,13104,-50
20690,2020-03-01 16:20:31,13104,-50
20691,2020-03-01 16:25:31,13104,-50
20692,2020-03-01 16:30:31,13104,-50
20693,2020-03-01 16:35:31,13104,-50
20694,2020-03-01 16:40:31,13104,-50
20695,2020-03-01 16:45:31,13104,-50
20696,2020-03-01 16:50:31,13104,-50
20697,2020-03-01 16:55:31,13104,-50
20698,2020-03-01 17:00:31,13104,-50
20699,2020-03-01 17:05:31,13104,-50
20700,2020-03-01 17:10:31,13104,-50
20701,2020-03-01 17:20:32,13104,-50
20702,2020-03-01 17:26:27,13104,-50
20703,2020-03-01 17:30:31,13104,-50
20704,2020-03-01 17:35:31,13104,-50
20705,2020-03-01 17:40:31,13104,-50
20706,2020-03-01 17:45:31,13104,-50
20707,2020-03-01 17:50:31,13104,-50
20708,2020-03-01 17:55:31,13104,-50
20709,2020-03-01 18:00:31,13104,-50
20710,2020-03-01 18:05:31,13104,-50
20711,2020-03-01 18:10:31,13104,-50
20712,2020-03-01 18:16:29,13104,-50
20713,2020-03-01 18:20:31,13104,-50
20714,2020-03-01 18:25:31,13104,-50
20715,2020-03-01 18:30:31,13104,-50
20716,2020-03-01 18:35:31,13104,-50
20717,2020-03-01 18:40:31,13104,-50
20718,2020-03-01 18:45:31,13104,-50
20719,2020-03-01 18:50:31,13104,-50
20720,2020-03-01 18:55:31,13104,-50
20721,2020-03-01 19:00:31,13104,-50
20722,2020-03-01 19:06:38,13104,-50
20723,2020-03-01 19:10:30,13104,-50
20724,2020-03-01 19:20:31,13104,-50
20725,2020-03-01 19:25:31,13104,-50
20726,2020-03-01 19:30:31,13104,-50
20727,2020-03-01 19:35:31,13104,-50
20728,2020-03-01 19:40:31,13104,-50
20729,2020-03-01 19:45:31,13104,-50
20730,2020-03-01 19:50:31,13104,-50
20731,2020-03-01 19:56:34,13104,-50
20732,2020-03-01 20:00:31,13104,-50
20733,2020-03-01 20:05:31,13104,-50
20734,2020-03-01 20:10:31,13104,-50
20735,2020-03-01 20:15:31,13104,-50
20736,2020-03-01 20:20:31,13104,-50
20737,2020-03-01 20:25:31,13104,-50
20738,2020-03-01 20:30:30,13104,-50
20739,2020-03-01 20:35:30,13104,-50
20740,2020-03-01 20:40:31,13104,-50
20741,2020-03-01 20:45:31,13104,-50
20742,2020-03-01 20:50:31,13104,-50
20743,2020-03-02 12:05:31,13104,-50
20744,2020-03-02 12:10:31,13104,-50
20745,2020-03-02 12:15:31,13104,-50
20746,2020-03-02 12:20:31,13104,-50
20747,2020-03-02 12:25:31,13104,-50
20748,2020-03-02 12:30:31,13104,-50
20749,2020-03-02 12:35:31,13104,-50
20750,2020-03-02 12:40:31,13104,-50
20751,2020-03-02 12:45:31,13104,-1
20752,2020-03-02 12:50:31,13104,-1
20753,2020-03-02 12:55:31,13104,-1
20754,2020-03-02 13:00:31,13104,-1
20755,2020-03-02 13:05:31,13104,-1
20756,2020-03-02 13:10:31,13104,-1
20757,2020-03-02 13:15:31,13104,-1
20758,2020-03-02 13:20:31,13104,-1
20759,2020-03-02 13:25:31,13104,-1
20760,2020-03-02 13:30:30,13104,-1
20761,2020-03-02 13:35:30,13104,-1
20762,2020-03-02 13:40:31,13104,-1
20763,2020-03-02 13:45:31,13104,-1
20764,2020-03-02 13:50:31,13104,-1
20765,2020-03-02 13:55:31,13104,-1
20766,2020-03-02 14:05:31,13104,-1
20767,2020-03-02 14:10:31,13104,-1
20768,2020-03-02 14:15:31,13104,-1
20769,2020-03-02 14:20:31,13104,-1
20770,2020-03-02 14:25:31,13104,-1
20771,2020-03-02 14:30:31,13104,-1
20772,2020-03-02 14:35:31,13104,-1
20773,2020-03-02 14:40:30,13104,-1
20774,2020-03-02 14:45:31,13104,-1
20775,2020-03-02 14:50:31,13104,-1
20776,2020-03-02 14:55:31,13104,-1
20777,2020-03-02 15:00:31,13104,-1
20778,2020-03-02 15:05:31,13104,-50
20779,2020-03-02 15:10:31,13104,-50
20780,2020-03-02 15:15:31,13104,-50
20781,2020-03-02 15:20:31,13104,-50
20782,2020-03-02 15:25:31,13104,-50
20783,2020-03-02 15:30:31,13104,-50
20784,2020-03-02 15:35:32,13104,-50
20785,2020-03-02 15:40:31,13104,-50
20786,2020-03-02 15:45:31,13104,-50
20787,2020-03-02 15:50:31,13104,-50
20788,2020-03-02 15:55:31,13104,-50
20789,2020-03-02 16:00:31,13104,-50
20790,2020-03-02 16:10:32,13104,-50
20791,2020-03-02 16:15:31,13104,-50
20792,2020-03-02 16:20:31,13104,-50
20793,2020-03-02 16:25:31,13104,-50
20794,2020-03-02 16:30:31,13104,-50
20795,2020-03-02 16:35:31,13104,-50
20796,2020-03-02 16:40:32,13104,-50
20797,2020-03-02 16:45:31,13104,-50
20798,2020-03-02 16:50:31,13104,-50
20799,2020-03-02 16:55:31,13104,-50
20800,2020-03-02 17:00:31,13104,-50
20801,2020-03-02 17:05:31,13104,-50
20802,2020-03-02 17:10:31,13104,-50
20803,2020-03-02 17:15:31,13104,-50
20804,2020-03-02 17:20:31,13104,-50
20805,2020-03-02 17:25:30,13104,-50
20806,2020-03-02 17:30:31,13104,-50
20807,2020-03-02 17:35:31,13104,-50
20808,2020-03-02 17:40:31,13104,-50
20809,2020-03-02 17:45:31,13104,-50
20810,2020-03-02 17:50:31,13104,-50
20811,2020-03-02 17:55:31,13104,-50
20812,2020-03-02 18:00:31,13104,-50
20813,2020-03-02 18:05:31,13104,-50
20814,2020-03-02 18:15:32,13104,-50
20815,2020-03-02 18:20:31,13104,-50
20816,2020-03-02 18:25:31,13104,-50
20817,2020-03-02 18:30:31,13104,-50
20818,2020-03-02 18:35:31,13104,-50
20819,2020-03-02 18:40:31,13104,-50
20820,2020-03-02 18:45:31,13104,-50
20821,2020-03-02 18:50:31,13104,-50
20822,2020-03-02 18:55:31,13104,-50
20823,2020-03-02 19:00:31,13104,-50
20824,2020-03-02 19:05:31,13104,-50
20825,2020-03-02 19:10:31,13104,-50
20826,2020-03-02 19:15:31,13104,-50
20827,2020-03-02 19:20:31,13104,-50
20828,2020-03-02 19:25:31,13104,-50
20829,2020-03-02 19:30:31,13104,-50
20830,2020-03-02 19:35:31,13104,-50
20831,2020-03-02 19:40:31,13104,-50
20832,2020-03-02 19:45:31,13104,-50
20833,2020-03-02 19:50:31,13104,-50
20834,2020-03-02 19:55:31,13104,-50
20835,2020-03-02 20:00:31,13104,-50
20836,2020-03-02 20:05:31,13104,-50
20837,2020-03-02 20:15:31,13104,-50
20838,2020-03-02 20:20:31,13104,-50
20839,2020-03-02 20:25:31,13104,-50
20840,2020-03-02 20:30:31,13104,-50
20841,2020-03-02 20:35:31,13104,-50
20842,2020-03-02 20:40:31,13104,-50
20843,2020-03-02 20:45:31,13104,-50
20844,2020-03-02 20:50:31,13104,-50
20845,2020-03-03 12:08:44,13104,-1
20846,2020-03-03 12:10:36,13104,-1
20847,2020-03-03 12:15:31,13104,-1
20848,2020-03-03 12:20:31,13104,-1
20849,2020-03-03 12:25:31,13104,-1
20850,2020-03-03 12:30:31,13104,-1
20851,2020-03-03 12:35:31,13104,-1
20852,2020-03-03 12:40:31,13104,-1
20853,2020-03-03 12:45:31,13104,-1
20854,2020-03-03 12:50:31,13104,-1
20855,2020-03-03 12:55:31,13104,-1
20856,2020-03-03 13:00:31,13104,-1
20857,2020-03-03 13:05:31,13104,-1
20858,2020-03-03 13:10:31,13104,-1
20859,2020-03-03 13:15:31,13104,-1
20860,2020-03-03 13:20:31,13104,-1
20861,2020-03-03 13:25:31,13104,-1
20862,2020-03-03 13:30:31,13104,-1
20863,2020-03-03 13:35:31,13104,-1
20864,2020-03-03 13:40:31,13104,-1
20865,2020-03-03 13:45:32,13104,-1
20866,2020-03-03 13:50:30,13104,-1
20867,2020-03-03 13:55:31,13104,-1
20868,2020-03-03 14:00:31,13104,-1
20869,2020-03-03 14:10:32,13104,-1
20870,2020-03-03 14:15:31,13104,-1
20871,2020-03-03 14:20:31,13104,-1
20872,2020-03-03 14:25:31,13104,-1
20873,2020-03-03 14:30:31,13104,-1
20874,2020-03-03 14:35:31,13104,-1
20875,2020-03-03 14:40:31,13104,-1
20876,2020-03-03 14:45:31,13104,-1
20877,2020-03-03 14:50:31,13104,-1
20878,2020-03-03 14:55:31,13104,-1
20879,2020-03-03 15:00:31,13104,-50
20880,2020-03-03 15:05:31,13104,-50
20881,2020-03-03 15:10:31,13104,-50
20882,2020-03-03 15:15:31,13104,-50
20883,2020-03-03 15:20:31,13104,-50
20884,2020-03-03 15:25:30,13104,-50
20885,2020-03-03 15:30:31,13104,-50
20886,2020-03-03 15:35:31,13104,-50
20887,2020-03-03 15:40:31,13104,-50
20888,2020-03-03 15:45:31,13104,-50
20889,2020-03-03 15:50:30,13104,-50
20890,2020-03-03 15:56:37,13104,-50
20891,2020-03-03 16:00:30,13104,-50
20892,2020-03-03 16:05:31,13104,-50
20893,2020-03-03 16:10:31,13104,-50
20894,2020-03-03 16:20:32,13104,-50
20895,2020-03-03 16:25:31,13104,-50
20896,2020-03-03 16:30:30,13104,-50
20897,2020-03-03 16:35:30,13104,-50
20898,2020-03-03 16:40:31,13104,-50
20899,2020-03-03 16:45:31,13104,-50
20900,2020-03-03 16:50:31,13104,-50
20901,2020-03-03 16:55:31,13104,-50
20902,2020-03-03 17:00:31,13104,-50
20903,2020-03-03 17:05:31,13104,-50
20904,2020-03-03 17:10:31,13104,-50
20905,2020-03-03 17:15:31,13104,-50
20906,2020-03-03 17:20:31,13104,-50
20907,2020-03-03 17:25:31,13104,-50
20908,2020-03-03 17:30:31,13104,-50
20909,2020-03-03 17:35:31,13104,-50
20910,2020-03-03 17:40:31,13104,-50
20911,2020-03-03 17:45:30,13104,-50
20912,2020-03-03 17:50:31,13104,-50
20913,2020-03-03 17:55:31,13104,-50
20914,2020-03-03 18:00:31,13104,-50
20915,2020-03-03 18:05:31,13104,-50
20916,2020-03-03 18:15:31,13104,-50
20917,2020-03-03 18:20:31,13104,-50
20918,2020-03-03 18:25:31,13104,-50
20919,2020-03-03 18:30:31,13104,-50
20920,2020-03-03 18:35:31,13104,-50
20921,2020-03-03 18:40:31,13104,-50
20922,2020-03-03 18:45:31,13104,-50
20923,2020-03-03 18:50:31,13104,-50
20924,2020-03-03 18:55:31,13104,-50
20925,2020-03-03 19:00:34,13104,-50
20926,2020-03-03 19:05:31,13104,-50
20927,2020-03-03 19:10:31,13104,-50
20928,2020-03-03 19:15:31,13104,-50
20929,2020-03-03 19:20:31,13104,-50
20930,2020-03-03 19:26:25,13104,-50
20931,2020-03-03 19:33:31,13104,-50
20932,2020-03-03 19:38:12,13104,-50
20933,2020-03-03 19:40:31,13104,-50
20934,2020-03-03 19:45:32,13104,-50
20935,2020-03-03 19:50:31,13104,-50
20936,2020-03-03 19:56:29,13104,-50
20937,2020-03-03 20:00:31,13104,-50
20938,2020-03-03 20:05:31,13104,-50
20939,2020-03-03 20:10:31,13104,-50
20940,2020-03-03 20:20:31,13104,-50
20941,2020-03-03 20:25:32,13104,-50
20942,2020-03-03 20:33:37,13104,-50
20943,2020-03-03 20:38:31,13104,-50
20944,2020-03-03 20:40:33,13104,-50
20945,2020-03-03 20:45:32,13104,-50
20946,2020-03-03 20:50:33,13104,-50
20947,2020-03-03 20:55:33,13104,-50
20948,2020-03-04 12:06:33,13104,-50
20949,2020-03-04 12:10:31,13104,-50
20950,2020-03-04 12:15:31,13104,-50
20951,2020-03-04 12:20:31,13104,-50
20952,2020-03-04 12:25:31,13104,-50
20953,2020-03-04 12:30:31,13104,-1
20954,2020-03-04 12:35:31,13104,-1
20955,2020-03-04 12:40:31,13104,-1
20956,2020-03-04 12:48:31,13104,-1
20957,2020-03-04 12:50:30,13104,-1
20958,2020-03-04 12:55:31,13104,-1
20959,2020-03-04 13:00:32,13104,-1
20960,2020-03-04 13:05:31,13104,-1
